personal_profile;item
a bit unimaginative, a bit uncreative, a bit artistically unappreciative, a bit unaesthetic, a bit unreflective, a bit emotionally closed, a bit uninquisitive, a bit predictable, a bit unintelligent, a bit unanalytical, a bit unsophisticated and a bit socially conservative;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
a bit unimaginative, a bit uncreative, a bit artistically unappreciative, a bit unaesthetic, a bit unreflective, a bit emotionally closed, a bit uninquisitive, a bit predictable, a bit unintelligent, a bit unanalytical, a bit unsophisticated and a bit socially conservative;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
a bit unimaginative, a bit uncreative, a bit artistically unappreciative, a bit unaesthetic, a bit unreflective, a bit emotionally closed, a bit uninquisitive, a bit predictable, a bit unintelligent, a bit unanalytical, a bit unsophisticated and a bit socially conservative;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
a bit unimaginative, a bit uncreative, a bit artistically unappreciative, a bit unaesthetic, a bit unreflective, a bit emotionally closed, a bit uninquisitive, a bit predictable, a bit unintelligent, a bit unanalytical, a bit unsophisticated and a bit socially conservative;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
a bit unimaginative, a bit uncreative, a bit artistically unappreciative, a bit unaesthetic, a bit unreflective, a bit emotionally closed, a bit uninquisitive, a bit predictable, a bit unintelligent, a bit unanalytical, a bit unsophisticated and a bit socially conservative;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
a bit unimaginative, a bit uncreative, a bit artistically unappreciative, a bit unaesthetic, a bit unreflective, a bit emotionally closed, a bit uninquisitive, a bit predictable, a bit unintelligent, a bit unanalytical, a bit unsophisticated and a bit socially conservative;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
a bit unimaginative, a bit uncreative, a bit artistically unappreciative, a bit unaesthetic, a bit unreflective, a bit emotionally closed, a bit uninquisitive, a bit predictable, a bit unintelligent, a bit unanalytical, a bit unsophisticated and a bit socially conservative;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
a bit imaginative, a bit creative, a bit artistically appreciative, a bit aesthetic, a bit reflective, a bit emotionally aware, a bit curious, a bit spontaneous, a bit intelligent, a bit analytical, a bit sophisticated and a bit socially progressive;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
neither unfriendly nor friendly, neither introverted nor extraverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
neither distrustful nor trustful, neither immoral nor moral, neither dishonest nor honest, neither unkind nor kind, neither stingy nor generous, neither unaltruistic nor altruistic, neither uncooperative nor cooperative, neither self-important nor humble, neither unsympathetic nor sympathetic, neither selfish nor unselfish, and neither disagreeable nor agreeable;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
neither unsure nor self-efficacious, neither messy nor orderly, neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, neither extravagant nor thrifty, neither disorganized nor organized, neither negligent nor conscientious, and neither careless nor thorough;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
